SegID	Urdu	LDC_Translation_1	LDC_Translation_2	LDC_Translation_3	LDC_Translation_4	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	WorkerID_1	WorkerID_2	WorkerID_3	WorkerID_4
bbc_urd_20090113.0015__12	حکومت نے لیگل ایڈ سیل کے جس وکیل دنیش موٹا کو نامزد کیا تھا انہوں نے اخلاقی بنیادوں پر کیس لینے سے انکار کر دیا تھا۔	Attorney Dinesh Mota of the Legal Aid Cell, who was nominated by the government, refused to take the case on ethical grounds.	Legal aid cell attorney, Dinesh Mota, who was appointed by the government, refused to take the case on moral grounds.	The government nominated lawyer, Dinesh Mota, who was member of the legal aid cell, had refused to take the case on ethical grounds.	Danish Motta of the Legal Aid Cell, whom the government had initially appointed to pursue the case, has refused to take the case on moral grounds.	Govt appointed Danish Mota as lawyer for Ajmal Kasab but Mota refused to take this case. According to him it is immoral to defend Ajmal.	the one lawyer which selected by government Daneesh Muta deny to accept this case on moral bases.	The lawyer chosen by the government, from the legal aid cell, Dinesh Mota refused to accept the case on moral reasons.	The Government has accepted to give the legal aid cell. The lawyer Danish palpable was nominated but he refused to take the case because of the moral grounds.	a2de039cxxjuga	a1sanjgoj47idf	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090113.0015__13	دو وکلاء نے ایک سیاسی جماعت کے لوگوں کے مظاہروں اور مخالفت کے بعد اپنا نام واپس لے لیا۔	Two attorneys took their names back after the demonstrations and opposition by members of one of the political parties.	Two attorneys have withdrawn their names after the demonstrations and opposition from the people of a political party.	Two lawyers withdrew their names after protests and opposition by people belonging to a political party.	Two lawyers had withdrawn their names after strong protests and opposition from the workers of political parties.	Two other lawyers also refuse to defend Ajmal after the protest of some political parties.	two lawyers take back there name after protest by one political party and Contra-Remonstrance.	Two lawyers pulled out their names after protests and opposition by the people of a political group.	Lawyers from opposition political party have been protesting against this.	a2de039cxxjuga	a1sanjgoj47idf	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090113.0021__1	آئینی ترمیم: ’کمیٹی تشکیل ہو گی‘	"Consitutional Amendment": Committee Will Be Formed	Constitutional Amendment: Committee to be Constituted	'Constitutional Amendment': Committee to be Formed.	Constitutional Amendment: Committee Constituted	Constitutional Amendments: A committee will be formed.	Legal committee formed.	Constitutional Amendment; Committee to be formed	Council: 'comitte has been chosen'	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__2	منگل کو اسلام آباد میں ماحولیاتی تبدیلیوں کے بارے میں ایک سمینار سے خطاب کے بعد میڈیا کے نمائندوں سے گفتگو کرتے ہوئے اُنہوں نے کہا کہ اس ضمن میں پارلیمانی پارٹی کا اجلاس طلب کیا جائے گا جس میں اس کمیٹی کی تشکیل کی جائے گی۔	On Tuesday in Islamabad, while talking to media representatives after addressing a seminar on changes in the situation, he said that a meeting of the Parliamentary Party will be called to form the committee in this regard.	While talking to the media after addressing a seminar on environmental change on Tuesday in Islamabad, he said that in regard to this, a meeting of the Parliamentary Party will be convened in which this committee will be formed.	Talking to media representatives after his speech at a seminar on climate change in Islamabad on Tuesday, he said that a meeting of the parliamentary party will be held in this regard where this committee will be formed.	Talking to media representatives after addressing a seminar on climate change in Islamabad, he said that a meeting of the Parliamentary Party will be convened to discuss the issue and a committee will be constituted.	On tuesday in Islamabad after addressing a seminar held for environmental changes, while talking to media representatives, he said, that a hearing of the parliament will be called for, where this committee will be formed.	On Tuesday, here in Islamabad he was addressing a seminar on environmental changes. after the his address he told the media that a meeting of parliamentary party will be called to decide the formation of this committee.	After addressing a seminar on environment change, he told media representatives that for this sake, the parliamentary meeting will take place in which a committee will be formed.	On tuesday in Isalamabad after a seminar on environmental changes discussing with media people he said that i this period a group parliment party will be reqired in which this comittee will be chosen.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__3	انہوں نے کہا کہ ابھی تک متحدہ قومی موومنٹ کی طرف سے سترہویں ترمیم کے خاتمے کے لیے آئینی ترمیمی بل قومی اسمبلی میں پیش کیا گیا ہے جبکہ دیگر سیاسی جماعتیں بھی اس ضمن میں آئینی ترمیمی بل پارلیمنٹ میں پیش کریں گی۔	He said that up until this point, the Constitutional Amendment Bill for the repeal of the Seventeenth Amendment has been presented in the National Assembly by the Muttahida Qaumi Movement, while other political parties will present the Constitutional Amendment Bill in the Parliament.	He said that as of now, the Muttahida Qaumi Movement has submitted the constitutional amendment bill in the National Assembly for the elimination of 17th amendment, whereas other political parties will also submit a constitutional amendment bill in the parliament in this respect.	He said that so far, Muttahida Qaumi Movement has presented a constitutional amendment bill before the National Assembly to eliminate the 17th amendment, while other political parties will also present constitutional amendment bills in the parliament in this regard.	He said that so far, only the Muttahida Qaumi Movement has presented a bill to repeal the 17th amendment of the Pakistani constitution in the national assembly, and other parties will also present constitutional amendment bills in the Pakistani parliament.	He said that uptil now MQM has presented a bill to change the 17th constitution and further parties will give more bills.	He said that MQM had presented the bill to dissolve 17th amendment. Others parties are planning to present their bills.	He said that until now, to complete the 17th amendment, the constitutional amendment bill was presented by the Joint National Movement to the National Assembly, whereas other political parties have also presented their constitutional bills in this regard to the parliament.	He said until now Group movement has been chosen and has been placed in the assembly whereas the other political parties will also be placed before parliment.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__4	انہوں نے کہا کہ سترہویں ترمیم کے خاتمے کے لیے پاکستان پیپلز پارٹی نے بھی تمام سیاسی جماعتوں کو بھی ایک مسودہ بھیجا ہے اور یہ کمیٹی اس مسودے کا بھی جائزہ لے گی۔	He said that the Pakistan People's Party has also sent a draft to all political parties for the repeal of the Seventeenth Amendment, and the committee will also examine that draft.	He said that the Pakistan Peoples Party has also sent a draft for the elimination of the 17th amendment to all parties, and this committee will also review this draft.	He said that Pakistan People's Party has also sent a draft to all the political parties to eliminate the 17th amendment, and this committee will review that draft as well.	He said that for repealing the 17th amendment, the Pakistani People's Party had sent a draft to all the other political parties, and the constitutional amendment committee would be reviewing this draft.	He said that the Pakistan Peoples party has also asked for amendments in the 17th constitution and asked other parties to do so as well and this committee will view their requests.	He told, 'to remove 17th amendment PPP has sent a legal document to all political parties.'	He said that the Pakistan Peoples Party has also send all the political parties a rough version of the 17th amendment and the committee would analyze their version.	He also told for the end of satarwin party Pakistan public party has sent a notice to all political parties and committee will also go through this notice.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__5	ایک سوال کے جواب میں اُنہوں نے کہا کہ صدر اور وزیر اعظم کے درمیان اختیارات کے توازن کا فیصلہ پارلیمنٹ کرے گی۔	In response to one question, he said that Parliament will be the one to decide how authority will be balanced between the President and the Prime Minister.	Responding to a question, he said that the balance of power between the President and the Prime Minister will be decided by the Parliament.	Replying to a question, he said that the Parliament will decide on the balance of power between the President and the Prime Minister.	In response to a question, he said that the Pakistani parliament would decide about the balance of power between the president and the prime minister.	In answer to a question he replied, That the balance of power between the president and the prime minister will be decided upon by the Parliament.	answering a question he told that balance of powers between PM and president would be decided by Parliament.	In answer to a question, he said that the parliament would decide the balance of power between the President and the Prime Minister.	In one of his answers to the questions he has said that The issue between leader and minister is goin to be sought out in parliament.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__6	وزیر اعظم نے  کہا کہ پارلیمنٹ تمام فیصلے کرنے میں با اختیار ہے۔	The Prime Minister said that Parliament has the authority to make all decisions.	The Prime Minister said that the Parliament is fully empowered in making all decisions.	The Prime Minister said that the parliament has the authority to make all decisions.	The prime minister said that the parliament was empowered to make all necessary decisions.	The Prime minister said that the Parliament holds power to make all decisions.	Prime minister said that Parliament is sovereign to make decisions.	The Prime Minister said that the Parliament has the complete right to take any decision.	Prime minister said parliament has all rights for making decisions.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__7	ایک اور سوال کے جواب میں اُنہوں نے کہا کہ سابق صدر جنرل ریٹائرڈ پرویز مشرف سے آرمی چیف کا عہدہ چھوڑنے کے حوالے سے سیاسی جماعتوں کے کردار کے علاوہ سابق وزیر اعظم اور پاکستان پیپلز پارٹی کی چیئرپرسن بینظیر بھٹو کا بھی اہم کردار ہے جنہوں نے عالمی برادری پر زور دیا کہ وہ سابق صدر پرویز مشرف پر یونیفارم اُتارنے کے لیے زور دیں۔	Responding to another question, he said that regarding ex-President General (retired) Pervez Musharraf's leaving his post as Army Chief, in addition to the role played by political parties, the role of Benazir Bhutto, ex-Prime Minister and Chairperson of the Pakistan People's Party, was also important, as she urged the global community to urge ex-President Pervez Musharraf to step down.	Responding to another question, he said that besides the role of other parties in asking the former President General (Retired) Pervez Musharraf to quit the post of Army Chief, the former Prime Minister and Chairperson of the Pakistan Peoples Party also played a very important role who insisted on the international community for asking former President Pervez Musharraf to take off the uniform.	Replying to another question, he said that apart from the role of political parties regarding former President, Retired General Pervez Musharraf's decission to quit the post of the army chief, the former Prime Minister and chairperson of Pakistan People's Party, Benazir Bhutto, also played an important role as she pressed the international community to put pressure on former President Pervez Musharraf to let go of his uniform.	In response to another question, he said that with regard to the efforts of Pakistani political parties to force the former president, retired Gen. Pervez Musharraf, to quit his post as chief of the army, former prime minister and Pakistan People's Party chairperson Benazir Bhutto had a role to play, as she appealed to the world community to pressure Musharraf to turn in his uniform.	In answer to another question the ex president Rtd General Pervaiz Musharaaf , was asked to leave his post in the army by alot of party leaders and Bae Nazir Bhutto herself as well.	while answering another question he said that Benazir along with other political forces had also played a role in forcing Musharraf to step down as Army chief. She convinced the International community about Gen. Musharraf's shedding of military uniform.	In answer to another question, he said that in getting the former President retired General Pervez Musharraf to leave his post, apart from the role of political parties, the former Prime Minister and Chairperson of the Pakistan Peoples Party, Benazir Bhutto also played an important role, by forcing the global brotherhood to remove the uniform of President Pervez Musharraf.	In one of his answers he also said that leader retired General Parwez Musharraf has been asked to quit the position of army prime minister and Pakistani chair person Benazzir Bhutto have also their roles very important who gave emphasis on universal brotherhood and also emphasized on leader parwez Musharraf to remove his uniform	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__8	انہوں نے کہا کہ منتخب امریکی نائب صدر جو بائیڈن پاکستان اور جمہوریت کے حامی ہیں اور اُن کی خدمات کے صلے میں صدر پاکستان نے اُنہیں ہلالِ پاکستان کا اعزاز دیا ہے۔	He said that American Vice President-elect Joe Biden is a supporter of Pakistan and democracy, and as a reward for his services the President of Pakistan has awarded him the Hilal-e-Pakistan.	He said that the elected Vice President of America is a supporter of Pakistan and democracy and the President of Pakistan has honored him with Hilal-e-Pakistan for his services.	He said that the American Vice President elect Joe Biden supports Pakistan and democracy, and Pakistani President has conferred on him the honor of Hilal-e-Pakistan for his services.	He said that America's vice president-elect Joe Biden is a supporter of Pakistan and democracy, and in recognition of his service, Pakistan has given him the Hilal-e-Imtiaz award.	He said that the elected vice president of America Joe Haiden is a supported of Pakistan and democracy and in recognition of his services he was given the Hilale Pakistan by the President.	He said that vice president of America Joseph Byden are supporter of democracy in Pakistan. That is why he is awarded sitars imtiaz.	He said that the elected Vice President of America, Joe Biden was a supporter of Pakistan and democracy, and that the president honored him in return for his services with the Pakistani Crescent.	He also said that American leader Jobatin is in favor of pakistan and south and for his services leader of pakistan has titled him with honor.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0021__9	ممبئی واقعہ کے بعد بھارتی حکومت کی طرف سے پاکستان کے ساتھ ہر قسم کے تعلقات منقطع کرنے کی دھمکی کے بارے میں ایک سوال کے جواب میں یوسف رضا گیلانی نے کہا کہ بھارتی حکمرانوں کو اس وقت عوام کا شدید دباؤ ہے جس کی وجہ سے وہ ایسے بیانات دیتے ہیں۔	In a response to a question about the threat by the Indian government to terminate all types of relations with Pakistan after the Mumbai incident, Yousaf Raza Gilani said that the Indian rulers make such statements because they are under intense public pressure at this time.	On a question about the threat from the Indian Government of severing all sort of relationship with Pakistan after the Mumbai incident, Yousuf Raza Gilani said that the Indian Government is facing extreme pressure from the public and that's why they issue these types of statements.	Replying to a question on Indian government's threat to sever all kinds of relations with Pakistan in the wake of the Mumbai incident, Yousuf Raza Gillani said that Indian leaders are giving such statements as they are facing immense pressure from the public.	In response to a question about India's threat to sever all relations with Pakistan after the Mumbai attacks, Syed Yousuf Raza Gilani said that the Indian leadership was under immense pressure from their public, which was why they were issuing such statements.	After the Mumbai incident in response to the threat of eliminating all contacts by the Indian government the Prime Minister Yousaf Raza Gilani said that the Indian government is giving such statements under the extreme pressure of the Indian people.	When asked about the Indian threat to cut off any relations with Pakistan, PM said that this statement was given under the intense public pressure.	Replying to a question about the Indian governments warning of breaking all ties with Pakistan, after the Mumbai incident, the Prime Minister Yusuf Raza Geelani said that the leaders are under extreme pressure from the public, which is why they issue such statements.	After Mumubai attack every kind of relationship between India and Pakistan will be broken regarding this answering a question Yussof Raza lihalini told Indian government are under pressure hence they give this type of warnings	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a2i57ww1b3evwx
bbc_urd_20090113.0027__1	صحافیوں کی برطرفی کے خلاف احتجاج	Protest Against Firing of Journalists	Protest against the Sacking of Journalists	Protests Against Dismissal of Journalists	Protest over the sacking of journalists	Protest against the siding of Journalists.	Protest against the removal of journalists	Protest against the removal of journalists	The dismissal of journalists was protested.	a2qlm59qc9g1uf	a2de039cxxjuga	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090113.0027__2	منگل کے روز اسلام آباد کے صحافیوں کی تنظم ’آر آئی یو جے‘  کے زیر اہتمام  اسلام آباد پریس کلب کے سامنے صحافیوں اور اخباری کارکنوں نے ٹی وی چینلز اور اخبارات سے ملازمین کی ایک بڑی تعداد کی  برطرفیوں پر ذرائع ابلاغ  کے مالکان اور حکومت کے احتجاج کیا اور نعرے بازی کی۔	On Tuesday in Islamabad, in front of the Islamabad Press Club, under arrangements by the journalists' organization "RIUJ," journalists and newspaper workers protested and shouted slogans against the owners of mass media and the government for the firing of a great number of employees from TV channels and newspapers.	On Tuesday in front of Islamabad Press Club, journalists and newspaper workers rallied and raised slogans in a protest organized by the organization of the journalists of Islamabad 'RIUJ' against media owners and the government on the sacking of a large number of employees from TV channels and newspapers.	On Tuesday, journalists and news personnel, under the umbrella of Islamabad journalists' organization RIUJ, protested and shouted slogans in front of Islamabad Press Club against the owners of media organizations and government on the dismissal of a large number of employees working in television channels and newspapers.	Journalists and media workers from newspapers and TV channels held a protest demonstration in front of the Islamabad Press Club on Tuesday under the leadership of RIUJ, an organization of Islamabad-based journalists, to protest the sacking of a large number of employees from newspapers and TV channels. The participants were chanting slogans.	I refuse to accept the cynical notion that nation after nation must spiral down a militaristic stairway in to the hall of thermonuclear destruction. I believed that unarmed truth and unconditional love will have the final word in reality.	On Tuesday the organization of journalists, RIUJ held protests in front of the Islamabad Press Club of journalists and newspaper workers against media owners and the government about the news channel and newspapers removing many of their employees.	Many of print and electronic media journalists held protest demonstration under the backing of RIUJ against the downsizing in different media organizations. They were shouting slogans against media owners and government	On Tuesday, the journalists in Islamabad went on a protest in front of the press club. Newspaper workers, journalists of TV channels, and the employees of newspapers and large number of the media owners raised the protest slogans.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__3	مظاہرین سے خطاب کرتے ہوئے صحافیوں کی سب سے بڑی تنظیم پاکستان فیڈرل یونین آف جرنلسٹ  کے سینئر رکن سی آر شمسی نے کہا کہ کل تک جو سیاست دان  ہمارے ساتھ  سٹرکوں پر احتجاج کرتے تھے آج  وہ ہی حکمران بن کر ایوان میں بیٹھے ہیں لیکن اخباری مالکان کے ایک مخصوص ٹولے کے خوف کی وجہ سے صحافیوں کے حقوق کے لیے کچھ نہیں کر رہے ہیں	When speaking to the demonstrators, C. R. Shamsi - senior member of the Pakistan Federal Union of Journalists, the largest organization of journalists - said that the politicians who used to protest with them on the streets are now sitting in the government as rulers, but are doing nothing for the rights of journalists out of fear of a specific group of newspaper owners.	Addressing the demonstrators, the senior member of the largest organization of the journalists, Pakistan Federal Union of Journalists, C. R. Shamsi, said that those politicians who were protesting with us on the streets lately, have now become rulers and are sitting in the parliament; however, they are not doing any good for the rights of journalists, as they are afraid of a specific group of newspaper owners.	Addressing the protesters, C.R. Shamsi, senior member of the largest journalist organization, Pakistan Federal Union of Journalists, said that the politicians who were, till yesterday, protesting with us on the roads, are sitting as rulers in the parliament but they are not doing anything for the rights of journalists because of the fear of a particular group of newspaper owners	Addressing the protesters, CR Shamsi, a senior member of the Pakistan Federal Union of Journalists, the main representative organization of journalists in Pakistan, said that Pakistani politicians, who were on the streets protesting alongside the journalists a few days back, were doing nothing for journalists' rights now that they were in the corridors of power, adding that they were in fear of newspaper owners and a particular unspecified group.	I believe that even amid today's mortar bursts and whining bullets, there is still hop for a brighter tomorrow. I believe that wounded justice, lying prostrate on the blood flowing streets of our nation can be lifted from this dust of shame or reign supreme among the children of men.	Speaking to the protesters, senior member of Pakistan's biggest journalist organization, Federal Union of Journalists, C.R. Shamsi said that the politicians who used to protest with us till yesterday on the streets, today they have become rulers and are sitting in the parliament. Fearing a certain lobby of the media owners, they are not doing anything for the rights of the journalists.	CR Shamsi, a senior member RIUJ, addressed the gathering. He said the same politicians who were protesting on roads with us, now are ruling this country. They have not enough courage to take actions against some power media owners	Addressing the protestors, the journalists of big newspapers in Federal Union of Journalists of Pakistan and senior members said that the politicians were protested today. The newspaper owners of small group were holding due to the fear on the rights of journalists.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__4	انہوں نے کہا کہ انسانی حقوق کی بات کرنے والے اخباری مالکان نے اپنے اداروں کو عقوبت خانے اور بیگار کیمپ  بنا رکھا ہے جہاں اربوں روپے سالانہ کمانے کے باوجود کارکنوں کو انتہائی کم اجرتیں اور  سینکٹروں کو برطرف کر کے ان کا معاشی قتل کیا جا رہا ہے۔	He said that the owners of newspaper who talk about human rights have made their organizations into torture chambers and beggar camps where they pay the workers extremely low wages and financially murder hundreds by firing them, despite earning billions of rupees each year for themselves.	He said that the newspaper owners, who talk about human rights, have turned their organizations into torture cells and labor camps, where, despite making billions of rupees, they are committing financial murder on workers by paying them extremely low wages and sacking them from the employment.	He said that the newspaper owners who talk about human rights have turned their institutions into prisons and slave labor camps where despite the earnings of billions of rupees annually, workers are being paid very low wages and hundreds of them are being killed economically because of their dismissal.	Shamsi said that newspaper owners who pay lip service to human rights have turned their organizations into torture cells and concentration camps, and despite earning billions of rupees every year, media organizations were employing workers on extremely low salaries while hundreds were being sacked, thus committing financial murder.	I have the audacity to believe the people everywhere can have three meals a day for their bodies, education and culture for their minds, and dignity, equality and freedom for their spirits.	He said that the newspaper owners who speak of human rights have made their offices punishment houses and beggar camps, where despite earning millions of Rupees per year, the workers are given meager wages and by removing hundreds of them, they are killing them economically.	He said how the owners of media groups talked about human rights; they are exploiting the poor journalists by killing them financially.	He said that the Human Rights to the newspaper owners should be given to these organizations. The punishment and impressment camp of workers may lead to loss of billions of rupees in spite of the annual profits.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__5	اس کی مثال لاہور کے  ایک  نجی ٹی وی چینل فائیو کے ایک کارکن کی ہمارے سامنے ہے جس نے چار ماہ سے تنخواہ نہ ملنے پر خودکشی کر لی تھی اور آج بھی بہت سے کارکن جبری  برطرفیوں اور مہینوں تنخِواہ نہ ملنے کے سبب پریشانی کی زندگی گزار رہے ہیں۔	The example before us is that of a worker of private TV Channel Five in Lahore who had committed suicide after not being paid for four months; even today, many workers are living under duress due to forced dismissal and not receiving their salaries for months.	In front of us, the example of this is that of a worker of a private TV channel FIVE who committed suicide after not getting the salary for four months, and even today, many workers are living miserably because of forced dismissals and not getting salaries for months.	An example of this is in front of us as an employee of Lahore based private TV channel 5 committed suicide because he did not get his salary for four months. Even today, many employees are living in hardship because of forced expulsions and non payment of salaries for months.	There is the example of a worker at a Lahore-based TV channel, who committed suicide when his salary was not paid for four months. Hundreds more media workers are upset over forced terminations and non-payment of salaries.	This faith can give us courage to face the uncertainties of the future. It will gives our tired feet new strength as we continue our forward stride toward the city of freedom.	An example of this is in front of us of the worker of a private TV channel, Channel 5, in Lahore, who committed suicide over not getting his salary for four months. And even today, due to being unfairly removed or not getting salaries for months, many workers are leading very difficult lives.	One example of the exploitation is the suicide of a reporter of Lahore based Private TV channel. He was not having his due salary for four months. The media workers are living hand to mouth under the constant stress of downsizing and under payment.	The example of this is that channel five, a private TV at Lahore. A member commited suicide for not recieving salary and many workers today also forced over non-payment of salaries for months because of which they are spending their lives with tension.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__6	انھوں نے کہا کہ ٹی وی اور اخباری مالکان کے خلاف راست اقدام ہونا چاہیے اور صحافیوں کے حقوق کے لیے پارلیمان کے سامنے ایک مستقل احتجاجی کیمپ لگانے کی ضرورت ہے۔	He said that direct steps should be taken against TV and newspaper owners and a permanent protest camp needs to be set up before the Parliament for the rights of journalists.	He said that direct action should be taken against TV and newspaper owners, and for the rights of journalists, a protest camp is needed on a permanent basis in front of the parliament.	He said that right steps should be taken against owners of TV channels and newspapers and a permanent protest camp should be put in front of the parliament for the rights of journalists.	Shamsi said that actions should be taken against the owners of Pakistani newspapers and TV channels and asserted that a permanent protest camp needed to be set up in front of Parliament House to express support of journalists' rights.	When our days become dreary with low-hovering clouds and our nights and become darker than a thousands midnights, we will know that we are living in the creative turmoil of a genuine civilization.	He said that there should be firm steps taken against the TV and newspaper owners, and the journalists should put a protest camp in front of the parliament to get their rights.	He supported a decisive action against media owners. A camp should be installed before the National assembly to show anger and protest.	He said that the TV and newspaper owners went on a permanent protest in front of parliament saying that steps should be taken for the rights of journalists.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__7	سی آر شمسی نے گورنر پنجاب سلمان تاثیر کو تنقید کا نشانہ بناتے ہوئے کہا کہ ان کے اردو اخبار ’ آج کل‘ سے ملازمین کو بغیر کسی نوٹس کے بر طرف کیا جا رہا ہے۔	C. R. Shamsi, criticizing Governor of Punjab Salman Taseer, said that employees are being dismissed from his Urdu newspaper "Aaj Kal" without any notice.	Criticizing the Governor of the Punjab Salman Taseer, C. R. Shamsi said that the employees are being sacked without any notice from his Urdu newspaper 'Aaj Kal',	C. R. Shamsi criticized Punjab Governor, Salman Taseer, saying that employees are being dismissed from his Urdu newspaper 'Aajkal' without any notice.	Lashing out at Punjab's governor Salman Taseer, Shamsi said that employees from Taseer's newspaper, Aaj Kal, were being sacked without any prior notice.	With the richness and variety of bird life is exiting discoveries of a similar kind are awaiting to be made by any bird watcher who has the requisite enthusiasm and perseverance.	C.R. Shamsi criticized the governor of Punjab, Salman Taseer, saying that employees were removed from his Urdu Newspaper 'Aaj Kal' staff, without prior notice.	CR Shamsi criticized Salman taseer and blamed that Govers newspaper aaj Kaal is sacking its employees without any prior notice.	Salman, the governor of Punjab and solar energy criticised to an Urdu newspaper Today about the employees not given any notice.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__8	جبکہ روزنامہ جناح، روزنامہ خبریں، چینل فائیو،  بزنس پلس ٹی وی اور آج ٹی وی نے بھی درجنوں ملازمین کو برطرف کیا ہے	As Daily Jinnah, Daily Khabrein, Channel Five, Business Plus TV, and Aaj TV have fired dozens of employees,	whereas Daily Jinnah, Daily Khabrain, Channel Five, Business Plus TV, and Aaj TV have also dismissed dozens of employees.	Whereas the Daily Jinnah, Daily Khabrain, Channel 5, Business Plus TV and AaJ TV too have dismissed dozens of employees.	At the same time, Daily Jinnah, Daily Khabrain, Channel 5, Business Plus TV and Aaj TV have also sacked dozens of their workers.	In actual fact there is little danger from and elephant unless it happens to be a rogue or a female with a small calf.	Wheras Junah daily, Khabrein daily, Channel 5, Burns Plus TV and Aaj TV have removed dozens of workers.	Daily Jinnah, daily khabrain, Channel 5, business plus and Aaj news have sacked dozens of their employees.	Dozens of employees were also dismissed at The daily Jinnah, Daily News Channel, Plus Five, Business TV and TV today.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
bbc_urd_20090113.0027__9	پی یو ایف جے کے سیکرٹری جنرل مظہر عباس نے مظاہرین سے خطاب کرتے ہوئے کہا کہ آج ملک بھر میں صحافتی تنظیمیں صحافیوں اور اخباری کارکنوں کی برطرفیوں کے خلاف یوم سیاہ منا رہی ہیں جبکہ صحافی اپنے حقوق کے حصول کے لیے  پارلیمان کے سیشن میں بازوں پر سیاہ پٹیاں باندھ کر جائیں گی۔	Mazhar Abbas, Secretary General of PUFJ, said, when speaking to demonstrators, that today, throughout the country, journalist organizations are celebrating Black Day against the firing of journalists and newspaper workers, while the journalists will go to the Parliament session to fight for their rights with black bands tied on their arms.	Addressing the protestors, the Secretary General of PUFJ, Mazhar Abbas, said that today the journalist organizations are observing Black Day countrywide against the sacking of journalists and newspaper workers, whereas the journalist will go to the session of the parliament with black bands on their arms for the achievement of their rights.	Addressing the protesters, Secretary General of PUFJ, Mazhar Abbas, said that journalist organizations all across the country are observing today as a black day against the dismissal of journalists and newspaper employees, while the journalists will go to the parliament session wearing black bands around their arms in order to claim their rights.	Addressing the protesters, Mazhar Abbas, secretary general of the PUJF, said that today journalists' organizations across the country were observing a "black day" over the sacking of media workers, adding that journalists would express their protest at Parliament House by wearing black arm bands.	I still believe that one day mankind will bow before the altars of god and be crowned triumphant over war and bloodshed,and non-violent redemptive would will be proclaimed the rule of the land the lion and the lamb shall lie down together and every man shall sit under his own vine.	Speaking to the protestors, the General Secretary of PUFJ said that today, throughout the country, journalist organizations are observing a black day against the removal of journalists and newspaper workers, whereas journalists will go to the parliamentary session wearing black bands on their arms to get back their rights.	Mazhar Abbas, General Secretary RIUJ, also addressed. He said that all journalists associations are observing black day today to protest anganist forced abdications of journalists. He said that journalists will cover the parliaments session with black strips to protest.	The BJP and the secretary general of the demonstrators Mazhar Abbas said while addressing to the country today that his journalist organizations and journalists of the newspaper tied black bandages on their arms claiming the rights of journalists.	a172x4w90uost1	a3dd3acpmvdvca	a2de039cxxjuga	a1aczgd5azz3r7
