SegID	Translator_1	Translation_1	Num_Edits_1	Editor_11	Editor_12	Editor_13	Edits_11	Edits_12	Edits_13	Translator_2	Translation_2	Num_Edits_2	Editor_21	Editor_22	Editor_23	Edits_21	Edits_22	Edits_23	Translator_3	Translation_3	Num_Edits_3	Editor_31	Editor_32	Editor_33	Edits_31	Edits_32	Edits_33	Translator_4	Translation_4	Num_Edits_4	Editor_41	Edits_41
urd-ng-102-174502-11516161-post91__4	a3sw1e5d0b9v9a	Praise the lord!	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	Praise the lord!	Praise the lord!	Praise the Lord!	a3dd3acpmvdvca	Brother, Subhanallah!	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	Brother, Subhanallah!	Brother, Subhanallah!	Brother, Subhanallah!	a143bvgouf83je	wow, all praise to the Almighty!	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	wow, all praise to the Almighty!	Wow, praise to the Almighty!	Wow, all praise to the Almighty!	a8v7wa74iohz9	Highly appreciated!	1	a1mmshjhu659at	Much appreciated!
urd-ng-102-174502-11516165-post13__1	a3sw1e5d0b9v9a	Having this capability or not, this I don't want to say.	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	Having this capability or not, that I don't want to say.	Having this capability or not, this I don't want to say.	Having this capability or not, this I don't want to say.	a3dd3acpmvdvca	Whether the ability is there or not, or whether it should be said that it is not needed.	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	Whether the ability is there or not, or whether it should be said that it is not needed.	Whether the ability is there or not, or whether it should be said that it is not needed.	That depends on whether the ability is there or not, or whether it should be said that it is not needed.	a143bvgouf83je	whether having the ability or not or to say that I don't want.	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	whether having the ability or not or to say that I don't want.	Whether having the ability to say that I don't want to or not.	Whether having the ability or not or to say what I do not want.	a2i57ww1b3evwx	Keeping Talents or not keeping talents why would not be it said.	1	a1mmshjhu659at	Keeping Talents or not keeping talents why would not be it said.
urd-ng-102-174502-11516165-post13__2	a3sw1e5d0b9v9a	Whose war we Pakistanis are fighting	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	Whose war are we Pakistanis fighting	Whose war we Pakistanis are fighting	Whose war are we Pakistanis fighting, and why?	a3dd3acpmvdvca	We, i.e. Pakistan, are fighting somebody else's war	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	We, i.e. Pakistan, are fighting somebody else's war.	We, i.e. Pakistan, are fighting somebody else's war.	We, i.e. Pakistan, are fighting somebody else's war.	a143bvgouf83je	We, the Pakistanis are fighting whose war.	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	We, Pakistanis are fighting whose war.	We, the Pakistanis, are fighting whose war?	We, the Pakistanis are fighting who's war?	a2i57ww1b3evwx	We Palestinians are fighting a war for this.	1	a1mmshjhu659at	We Palestinians are fighting for this war.
urd-ng-102-174502-11516165-post13__3	a3sw1e5d0b9v9a	and why. We have our own priorities which we shall protect with our full strength.	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	and why? We have our own priorities which we shall protect with our full strength.	and why. We have our own priorities which we shall protect with our full strength.	We have our own priorities, which we shall protect with our full strength.	a3dd3acpmvdvca	And why are there our own interest which we are trying so hard to save?	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	And what about our own interest which we are trying so hard to save?	And where are our own interests which we are trying so hard to save?	And why are there our own interest which we are trying so hard to save?	a143bvgouf83je	and why we have our own interests which we shall do our best to protect.	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	and why we have our own interests, which we shall do our best to protect.	We have our own interests which we shall do our best to protect.	We have our own interests that we shall do our best to protect.	a2i57ww1b3evwx	And also its our policies we try to save them.	1	a1mmshjhu659at	And also, we are trying to save our policies.
urd-ng-102-174502-11516165-post13__4	a3sw1e5d0b9v9a	Nobody has an authority to interfere in any other country.	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	Nobody has an authority to interfere in any other country.	Nobody has an authority to interfere in any other country.	Nobody has the authority to interfere with any other country.	a3dd3acpmvdvca	No one has the right to interfere in any country's affairs.	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	No one has the right to interfere in any country's affairs.	No one has the right to interfere in any country's affairs.	No one has the right to interfere in any other country's affairs.	a143bvgouf83je	No one has a right to interfere anyone's national affairs.	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	No one has a right to interfere anyone's national affairs.	No one has a right to interfere with anyone's national affairs.	No one has a right to interfere with anyone's national affairs.	a2i57ww1b3evwx	No one has the right to interfere in any countries affairs.	1	a1mmshjhu659at	No one has the right to interfere in any country's affairs.
urd-ng-102-174502-11516165-post13__5	a3sw1e5d0b9v9a	Apparently colonial period does not seem to exist.	3	a230hf2okthmdz	a1g46au4nrpshg	a1dndzlo2d5d48	Apparently colonial period does not seem to exist.	Apparently colonial period does not seem to exist.	Apparently Colonial Period does not seem to exist.	a3dd3acpmvdvca	This does not seem to be the era of new populations.	3	a1e4smxrh1paux	a2t3mp92la6x7s	a330jjzgjl7ig2	This does not seem to be the era of new populations.	This does not seem to be the era of new populations.	This does not seem to be the era of new populations.	a143bvgouf83je	The colonial system is apparently not there.	3	a230hf2okthmdz	a1395pss402i1j	a291u81kgj6l9n	The colonial system is apparently not there.	The colonial system is apparently not there.	The colonial system is apparently not there.	a2i57ww1b3evwx	We cant notice the reign of good.	1	a1mmshjhu659at	We cannot notice the reign of good.
urd-ng-102-174502-11516165-post13__6	a3hs2e871iw2fi	If people are expecting justice, then they should impower law inforcing agencies and should respect the democratic institutions and they should not help dictator or any military personal. Then the 3rd world country Pakistan can attain peace and that would be unacceptable for the Extremist groups.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	If people are expecting justice, then they should empower law enforcement agencies, respect democratic institutions and refrain from aiding dictators or any military personnel. Then the Third World country Pakistan can attain peace, and that would be unacceptable for the extremist groups.	If people are expecting justice, then they should empower law-enforcement agencies, should respect the democratic institutions, and should not help dictators or any military personal. Then Pakistan, a 3rd world country, can attain peace that would be unacceptable for the Extremist groups.	If people are expecting justice, then they should impower law enforcement agencies, respect democratic institutions, and they should not help any dictator or military personal. Then the 3rd world country Pakistan could attain peace but it would be unacceptable for the Extremist groups.	a3dd3acpmvdvca	If people expect justice, or demand that an external united court be established, respect democratic institutions, and not help any dictator or army man, there will be peace in the third world, including Pakistan, which I think is not acceptable by those calling for unity.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	If people expect justice, or demand that an external united court be established, we should respect democratic institutions.In fact, we should not help any dictator or army man, as there will be peace in the third world, including Pakistan, which I think is not accepted by many people who call for unity.	If people expect justice or demand that an external united court be established to respect democratic institutions, and not help any dictator or military regime, there could be peace in the Third World, including Pakistan.	If people expect justice, demand that an external united court be established, respect democratic institutions, and not help any dictator or army man, there will be peace in the third world, including Pakistan. I do not believe this is acceptable by those calling for unity.	a2de039cxxjuga	If people are sure to have justice or Allies support the importance of free judiciary and give respect to democratic institutes and dont support the dictatorial governments; peace can be achieved in third world countries including Pakistan. But this is not acceptable for allies	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	If people are sure to have justice or Allies support the importance of free judiciary and give respect to democratic institutes and dont support the dictatorial governments; peace can be achieved in third world countries including Pakistan. But this is not acceptable for allies	If people are sure to have justice or Allies support the importance of free judiciary and give respect to democratic institutes and dont support the dictatorial governments; peace can be achieved in third world countries including Pakistan. But this is not acceptable for allies	If people demanded justice and the Allied forces recognized the importance of a free judiciary, respected democratic institutions, and didnt support dictatorial governments, peace could be achieved in third world countries, including Pakistan. However, this is not acceptable for the Allied forces.	a2i57ww1b3evwx	If people has right view of justice or strengthens on independence respect southern institutions and not help any captain or soldier they there will be definitely peace in Pakistan which is not liked by politicians.	1	a3kgfvvjyor2nl	If people have right view of justice and independence, respect government institutions and not help any captain or soldier, then there will definitely be peace in Pakistan, which is not liked by its politicians.
urd-ng-102-174502-11516165-post14__1	a3hs2e871iw2fi	Pakistan is already in favour of Europian Union and America.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	Pakistan is already in favor of the European Union and America.	Pakistan is already in favor of the European Union and America.	Pakistan is already in favor of the European Union and America.	a3dd3acpmvdvca	As such, Pakistan is always following the goals set by Europe and America.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	For example, Pakistan is always following the goals set by Europe and America.	As such, Pakistan is always following the goals set by Europe and America.	As such, Pakistan is always following the goals set by Europe and America.	a2de039cxxjuga	Pakistan is always in line with European and American interests.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	Pakistan is always in line with European and American interests.	Pakistan is always in line with European and American interests.	Pakistan is always in line with European and American interests.	a3u16uhguaktzs	Pakistan is always following European and American purposes.	1	a3kgfvvjyor2nl	But Pakistan is always following European and American purposes.
urd-ng-102-174502-11516165-post14__2	a3hs2e871iw2fi	Even though majority of groups in Pakistan are against this favour.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	This is despite the fact that the majority of groups in Pakistan are against this favor.	The majority of groups in Pakistan are against this favor.	Even though majority of groups in Pakistan are against this favor.	a3dd3acpmvdvca	This happens, despite the opposition of a majority of the Pakistani population.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	In fact, despite the opposition of a majority of the Pakistani population, this problem still occurs.	This happens, despite the opposition of a majority of the Pakistani population.	This happens, despite the opposition of a majority of the Pakistani population.	a2de039cxxjuga	Pakistan is forced to do so despite a majority of its population oppose it.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	Pakistan is forced to do so, even though a majority of its population opposes it.	Pakistan is forced to do so despite a majority of its population opposes it.	Pakistan is forced to be so, despite the opposition from the majority of its populace.	a3u16uhguaktzs	This goes on without the approval of many of its citizens.	1	a3kgfvvjyor2nl	This goes on without the approval of many of its citizens,
urd-ng-102-174502-11516165-post14__3	a3hs2e871iw2fi	So this promotes more opposition.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	So this promotes more opposition.	This promotes more opposition.	So this promotes more opposition.	a3dd3acpmvdvca	And this causes more opposing feelings.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	And this causes more opposing feelings.	And this causes more opposing feelings.	And this causes more feelings of opposition.	a2de039cxxjuga	This enhances the opposite or anti sentiments.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	This enhances the opposite or anti sentiments.	This enhances the opposite or anti sentiments.	This enhances the opposition viewpoint and anti-American sentiment.	a3u16uhguaktzs	And it invokes hostile sentiments.	1	a3kgfvvjyor2nl	thus invoking hostile sentiments.
urd-ng-102-174502-11516165-post14__4	a3hs2e871iw2fi	And if America and its allied forces should leave Pakistan and believe in democracy, then the people will start supporting the soveriegnity by stopping their protest.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	And if America and its allied forces should leave Pakistan and believe in democracy, then the people will start supporting the soveriegnity by stopping their protests.	If America and its allied forces should leave Pakistan and believe in democracy, then the people will start supporting the sovereignty by stopping their protest.	And if America and its allied forces should leave Pakistan and believe in democracy, then the people will start supporting the sovereignty by stopping their protest.	a3dd3acpmvdvca	If they trust America and the United republics, then let them leave the style of new populations, and let them work on those lines, upholding the sovereignty of the state.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	If they trust America and the United republics, then let them leave the style of new populations, and let them work on those lines, upholding the sovereignty of the state.	If they trust America and the United republics, then let them leave the style of new populations, and let them work on those lines, upholding the sovereignty of the state.	If they trust America and the United republics, then let them leave the style of new populations, and let them work on those lines, upholding the sovereignty of the state.	a2de039cxxjuga	If America and its Allies believe in Democracy, they should give up their colonial behavior and leave this region	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	If America and its allies believe in democracy, they should give up their colonial behavior and leave this region.	If America and its Allies believe in Democracy, they should give up their colonial behavior and leave this region	If America and its allies truly believe in democracy, they should give up their colonial behavior and leave this region.	a3u16uhguaktzs	If you believe in the United States of America, then why not just give up your place and leave honorably?	1	a3kgfvvjyor2nl	If the administrators believe in the United States of America, then why not just give up their places and leave honorably?
urd-ng-102-174502-11516165-post14__5	a3hs2e871iw2fi	Pakistan is capable of deciding the issues by either dialogues or by arms.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	Pakistan is capable of deciding the issues by either dialogues or by taking up arms.	Pakistan is capable of deciding the issues by either dialogues or by arms.	Pakistan is capable of deciding the issues by either dialogues or by arms.	a3dd3acpmvdvca	Pakistan has the ability to arm and disarm.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	Pakistan has the ability to arm and disarm.	Pakistan has the ability to arm and disarm.	Pakistan has the ability to arm and disarm.	a2de039cxxjuga	Pakistan has ability to arm or disarm.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	Pakistan has the ability to arm or disarm.	Pakistan has ability to arm or disarm.	Pakistan has the ability to arm or disarm itself.	a3u16uhguaktzs	Pakistan has the ability to be armed or unarmed.	1	a3kgfvvjyor2nl	Pakistan military is armed and dangerous.
urd-ng-102-174502-11516165-post1__1	a3hs2e871iw2fi	Pakistani forces occupying Kashmir raided one of the camps of Lashkar-e-Tayyaba.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	Pakistani forces occupying Kashmir raided one of the camps of Lashkar-e-Tayyaba.	Pakistani forces occupying Kashmir raided one of the camps of Lashkar-e-Tayyaba.	Pakistani forces occupying Kashmir raided one of the camps of Lashkar-e-Tayyaba.	a3dd3acpmvdvca	In Pakistan Occupied Kashmir, security forces captured a proved camp of practically non-existent Lashkar-e-Taiba.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	In occupied Kashmir,which is in Pakistan, security forces captured a camp of practically non-existent Lashkar-e-Taiba.	In Pakistan Occupied Kashmir, security forces captured a camp of practically non-existent Lashkar-e-Taiba.	In Pakistan-occupied Kashmir, security forces captured a proved camp of practically non-existent Lashkar-e-Taiba.	a2de039cxxjuga	Security forces searched a camp of Lashar-i-tayba in Pakistan administered Kashmir.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	Security forces searched a camp of Lashar-i-tayba in Pakistan that was administered Kashmir.	Security forces searched a camp of Lashkar-i-tayba in Pakistan administered Kashmir.	Security forces searched a camp of Lashar-i-tayba in Pakistan administered Kashmir.	a8v7wa74iohz9	Security forces raid an alleged camp of banned Lashkr e Taiba in Pakistan administered Kashmir.	1	a3kgfvvjyor2nl	Security forces raided an alleged camp of banned Lashkar-e-Taiba in Pakistan administered Kashmir.
urd-ng-102-174502-11516165-post1__2	a3hs2e871iw2fi	After Mumbai Attacks pressure is on Pakistan that it should increase the operation against Extremist Organisations.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	After the Mumbai attacks, there is pressure on Pakistan to increase the operation against extremist organizations.	After the Mumbai attacks, the pressure is on Pakistan to increase the operation against Extremist Organisations.	After Mumbai attacks pressure is on Pakistan that it should increase the operation against the Extremist Organisations.	a3dd3acpmvdvca	Since the Mumbai attacks, pressure is increasing on Pakistan to act against the extremist organizations.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	Since the Mumbai attacks, pressure is increasing on Pakistan to act against the extremist organizations.	Since the Mumbai attacks, pressure is increasing on Pakistan to act against the extremist organizations.	Since the Mumbai attacks, pressure is increasing on Pakistan to act against the extremist organizations.	a2de039cxxjuga	After Mumbai attacks, Pressure is being increased on Pakistan to take actions against extreme outfits	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	After the Mumbai attacks, increased pressure is being put on Pakistan to take actions against extreme outfits.	After Mumbai attacks, pressure is being increased on Pakistan to take actions against extreme outfits	After the Mumbai attacks, pressure is being increased on Pakistan to take actions against extremist groups.	a8v7wa74iohz9	Pressure is being increased on Pakistan for taking rapid action against extremist organizations after Mumbai attacks.	1	a3kgfvvjyor2nl	Pressure is being increased on Pakistan for taking rapid action against extremist organizations after Mumbai attacks.
urd-ng-102-174502-11516165-post1__3	a3hs2e871iw2fi	. India claims that in Mumbai attacks Lashkar-e-Tayyaba was involved.	3	a6tw9zegog7ph	ayeowkx2r19vz	a3m6cl5oao31z	India claims that Lashkar-e-Tayyaba was involved in the Mumbai attacks.	India claims to be involved with the Mumbai attacks on Lashkar-e-Tayyaba.	India claims that the Lashkar-e-Tayyaba was involved in the Mumbai attacks.	a3dd3acpmvdvca	India's accusation is that Lashkar-e-Taiba is involved in the Mumbai attacks.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	India's accusation is that Lashkar-e-Taiba is involved in the Mumbai attacks.	India's accusation is that Lashkar-e-Taiba is involved in the Mumbai attacks.	India's accusation is that Lashkar-e-Taiba is involved in the Mumbai attacks.	a2de039cxxjuga	India blames that Lashar-i-tayba has role in Mumbai Attacks.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	India blames that Lashar-i-tayba had role in the Mumbai Attacks.	India blames that Lashkar-i-tayba has role in Mumbai Attacks.	India has claimed that the group based in Lashar-i-tayba had a role in the Mumbai attacks.	a8v7wa74iohz9	India blames Lashkr e Taiba for Mumbai attacks.	1	a3kgfvvjyor2nl	India blames Lashkar-e-Taiba for Mumbai attacks.
urd-ng-102-174502-11516165-post1__4	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	a3dd3acpmvdvca	American Foreign Minister, Condoleeza Rice told the Pakistani leadership that there should be immediate action taken against the perpetrators of the Mumbai attack.	3	a262d9pq8d093q	a227cwgbxgw4yh	a2zhr3rebfem5a	American Foreign Minister, Condoleeza Rice, told the leader of Pakistan that there should be immediate action taken against the perpetrators of the Mumbai attack.	United States Secretary of State, Condoleeza Rice told the Pakistani leadership that there should be immediate action taken against the perpetrators of the Mumbai attack.	American Foreign Minister Condoleeza Rice told the Pakistani leadership that there should be immediate action taken against the perpetrators of the Mumbai attack.	a2de039cxxjuga	Condalisa rice, American foreign minister asked Pakistani leadership to take practical and transparent actions against those responsible for Mumbai attacks.	3	a3ac8dxx921q9m	a230hf2okthmdz	a2ylf04uakyvf1	The, American foreign minister, Condalisa Rice, asked Pakistani leadership to take practical and transparent actions against those responsible for the Mumbai attacks.	Condoleezza Rice, American foreign minister asked Pakistani leadership to take practical and transparent actions against those responsible for Mumbai attacks.	Condalezza Rice, the American secretary of state, asked Pakistani leadership to take practical and transparent actions against those responsible for the Mumbai attacks.	a8v7wa74iohz9	American Foreign Secretary Condolisa Rice asked Pakistani leadership to take practical measures for instant and transparent action against the responsible s of Mumbai attacks.	1	a3kgfvvjyor2nl	American Foreign Secretary, Condoleezza Rice has asked Pakistan’s leadership to take practical measures for instant and transparent action against those responsible for the Mumbai attacks.
urd-ng-102-174502-11516165-post1__5	a3dd3acpmvdvca	It is their claim that without a doubt, the extremists who carried out the Mumbai attacks used Pakistani land.	3	a6tw9zegog7ph	a230hf2okthmdz	a1g9f1kosfkijh	It is their claim that without a doubt, the extremists who carried out the Mumbai attacks used Pakistani land.	It is their claim that without a doubt, the extremists who carried out the Mumbai attacks used Pakistani land.	It is their claim that, without a doubt, the extremists who carried out the Mumbai attacks used Pakistani land.	a353ocl6lm6m4o	He said that the extremists whom attacked Mambae used Pakistani earth.	3	a230hf2okthmdz	al2rcq9eyun61	a6tw9zegog7ph	He said that the extremists who attacked Mumbai used Pakistani earth satellite.	He said that the extremists whom attacked Mambae used Pakistani earth.	He said that the extremists whom attacked Mumbai used Pakistani earth.	a2de039cxxjuga	he believed the terrorists involved in Mumbai Attacks used the Pakistani soil.	3	a1dndzlo2d5d48	a3edprdq0s0hp3	a230hf2okthmdz	He believed the terrorists involved in the Mumbai Attacks were from Pakistan.	he believed the terrorists involved in Mumbai Attacks used the Pakistani soil.	he believed the terrorists involved in Mumbai Attacks were from the Pakistani soil.	a8v7wa74iohz9	She says that no doubt the extremists responsible for Mumbai attacks used Pakistani soil.	1	a1uw8x9v1s5a2y	She says that the extremists responsible for the attacks in Mumbai undoubtedly used Pakistan as a base.
urd-ng-102-174502-11516165-post1__6	a3dd3acpmvdvca	In the meanwhile, officials in Peshawar claim that the lot of trucks which carry supplies to the united forces in Afghanistan was burnt by unidentified armed people, because of which more than 50 trucks were destroyed.	3	a6tw9zegog7ph	a230hf2okthmdz	a1g9f1kosfkijh	Meanwhile, officials in Peshawar claim that the lot of trucks which carry supplies to the united forces in Afghanistan was burned by unidentified armed people, because of which more than 50 trucks were destroyed.	In the meanwhile, officials in Peshawar claim that the lot of trucks which carry supplies to the united forces in Afghanistan was burnt by unidentified armed people, because of which more than 50 trucks were destroyed.	In the meanwhile, officials in Peshawar claim that the lot of trucks which carry supplies to the united forces in Afghanistan was burnt by unidentified armed people, because of which more than 50 trucks were destroyed.	a353ocl6lm6m4o	Meanwhile, the saying of Pashawar commanders is that unknown miltary persons fired the another point of United miltary truks and in result 50 miltary truks destroyed.	3	a230hf2okthmdz	al2rcq9eyun61	a6tw9zegog7ph	Meanwhile, the saying of Peshawar commanders is that unknown military persons fired another point of United military trucks and in result 50 military trucks destroyed.	Meanwhile, Pashawar military officials report that unknown miltary personnel fired upon UN military trucks, destroying approximately 50 trucks.	Meanwhile, Pashawar commanders say that unknown soldiers fired and destroyed 50 miltary trucks.	a2de039cxxjuga	Meanwhile, the officials in Peshawar has told that more than 50 trucks have been burnt by some unknown armed persons. These trucks were going to Afghanistan with goods for NATO forces.	3	a1dndzlo2d5d48	a3edprdq0s0hp3	a230hf2okthmdz	Meanwhile, the officials in Peshawar stated that more than fifty trucks have been burned by some unknown armed personnel. These trucks were going to Afghanistan with goods for NATO forces.	Meanwhile, the officials in Peshawar has told that more than 50 trucks have been burnt by some unknown armed persons. These trucks were going to Afghanistan with goods for NATO forces.	Meanwhile, the officials in Peshawar has told that more than 50 trucks have been burnt by some unknown armed persons. These trucks were going to Afghanistan with goods for NATO forces.	a8v7wa74iohz9	During this Peshawar Government says that unknown armed persons has set another truck stand for supply of goods to Allied Forces deployed in Afghanistan on fire, due to which more then fifty vehicles are destroyed.	1	a1uw8x9v1s5a2y	During this, the Peshawar Government says that unknown armed persons set another convoy of goods for Allied Forces deployed in Afghanistan on fire, destroying more than 50 vehicles.
urd-ng-102-174502-11516165-post1__7	a3dd3acpmvdvca	This is the second attack in Peshawar on NATO and American supplies in the last 48 hours.	3	a6tw9zegog7ph	a230hf2okthmdz	a1g9f1kosfkijh	This is the second attack in Peshawar on NATO and American supplies in the last 48 hours.	This is the second attack in Peshawar on NATO and American supplies in the last 48 hours.	This is the second attack in Peshawar on NATO and American supplies in the last 48 hours.	a353ocl6lm6m4o	It is the second attack on NETO and America.	3	a230hf2okthmdz	al2rcq9eyun61	a6tw9zegog7ph	It is the second attack on NETO and America.	It is the second attack on NATO and America.	It is the second attack on NATO and the United States.	a2de039cxxjuga	These was the second attack on American supply during the last 48 hours.	3	a1dndzlo2d5d48	a3edprdq0s0hp3	a230hf2okthmdz	This was the second attack on American supplies during the last forty-eight hours.	These was the second attack on American supply in the last 48 hours.	This was the second attack on American supply during the last 48 hours.	a8v7wa74iohz9	It is the second attack on Neto and American supplies during 48 hours in Peshawar.	1	a1uw8x9v1s5a2y	It is the second attack on Nato and American supplies in Peshawar in 48 hours.
urd-ng-102-174502-11516165-post1__8	a3dd3acpmvdvca	In the meanwhile, Pakistan captured an established camp of the almost inexistent Lashkar-e-Taiba. Previously, lots of efforts were carried out to try to disarm armed groups all the way from Karachi to the tribal regions, which included giving compensation to those who returned their weapons and even ascertaining them that no action would be taken against them.	3	a6tw9zegog7ph	a230hf2okthmdz	a1g9f1kosfkijh	Meanwhile, Pakistan captured an established camp of the almost non-existent Lashkar-e-Taiba. Previously, lots of efforts were carried out to try to disarm groups all the way from Karachi to the tribal regions, which included giving compensation to those who returned their weapons and even assuring them that no action would be taken against them.	In the meanwhile, Pakistan captured an established camp of the almost inexistent Lashkar-e-Taiba. Previously, lots of efforts were carried out to try to disarm the armed groups all the way from Karachi to the tribal regions, which included giving compensation to those who returned their weapons and even ascertaining them that no action would be taken against them.	In the meanwhile, Pakistan captured an established camp of the almost inexistent Lashkar-e-Taiba. Previously, lots of efforts were carried out to try to disarm armed groups all the way from Karachi to the tribal regions, which included giving compensation to those who returned their weapons and even assuring them that no action would be taken against them.	a353ocl6lm6m4o	Meanwhile, Pakistan made the show of disactive party Lashkar-e-Taiba and before this was tried to make miltary persons unmiltary and miltary wepons were changed with money and cartainly no any action without it.	3	a230hf2okthmdz	al2rcq9eyun61	a6tw9zegog7ph	Meanwhile, Pakistan made the show of distinctive party Lashkar-e-Taiba and before this was tried to make military persons nonmilitary and military weapons were changed with money and certainly no any action without it.	Meanwhile, Pakistan made the show of disactive party Lashkar-e-Taiba and before this was tried to make miltary persons unmiltary and miltary wepons were changed with money and cartainly no any action without it.	Meanwhile, Pakistan made the show of disactive party Lashkar-e-Taiba and before this was tried to make miltary persons unmiltary and miltary wepons were changed with money and cartainly no any action without it.	a2de039cxxjuga	Meanwhile Pakistani police cracked down a camp of Lashkar i Taiba, a banned outfit. Already many efforts have been made to disarmed the extremists, even money and indemnity was offered.	3	a1dndzlo2d5d48	a3edprdq0s0hp3	a230hf2okthmdz	Meanwhile, Pakistani police cracked down on a camp of Lashkar i Taiba, a banned organization. Already many efforts have been made to disarm the extremists. Even money and indemnity were offered.	Meanwhile Pakistani police cracked down a camp of Lashkar i Taiba, a banned outfit. Already many efforts have been made to disarmed the extremists, even money and indemnity was offered.	Meanwhile Pakistani police cracked down a camp of Lashkar i Taiba, a banned outfit. Already many efforts have been made to disarmed the extremists, even money and indemnity was offered.	a8v7wa74iohz9	During this Pakistan raid an alleged camp of banned Lashkr e Taiba and before this struggles has been made to unarm the armed groups from Karachi to Tribal areas including rewards on returning of the weapons and assurance of taking no action.	1	a1uw8x9v1s5a2y	Attempts made prior to the raid to disarm the groups of Laskkr e Taiba from Karachi to the Tribal areas were unsuccessful despite offers of rewards for surrendering weapons and promises of immunity.
